Student_ID,First_Name,Last_Name,Gender,Age,Grade,Math_Score,English_Score,Science_Score,Attendance_Percentage,City,State,
1164,Lisa,Johnson,Male,18,2nd,31,77,37,74.54,Jamesport,Connecticut,
1165,Jay,Smith,Male,7,1st,66,31,31,78.54,New Lori,Florida,
1166,Victor,Castro,Female,6,3rd,91,9,42,94.5,Lake Melanie,Washington,
1167,Christopher,Gill,Other,15,3rd,98,34,31,91.68,Johnsonmouth,Montana,
1168,Stephanie,Mccormick,Other,7,1st,83,15,98,74.99,West Christopher,Massachusetts,
1169,Jennifer,Hernandez,Other,6,4th,97,68,46,72.28,Padillaville,Oklahoma,
1170,Eric,Ortega,Female,10,2nd,16,14,29,75.71,East Crystalshire,Colorado,
1171,Ashley,Moore,Female,9,8th,76,87,58,78.81,Hernandezstad,South Carolina,
1172,Christopher,Harrison,Male,6,4th,87,70,40,81.71,North Michaelland,Mississippi,
1173,Jeffrey,Lara,Female,6,2nd,52,52,95,78.09,East Mary,Alabama,
1174,Gregory,Parker,Other,18,1st,40,8,14,96.19,Tylerside,Pennsylvania,
1175,Misty,Cummings,Female,12,10th,57,42,88,98.23,Lake Michael,Nebraska,
1176,Lori,Lang,Other,14,11th,61,81,30,94.8,South Daniellemouth,North Dakota,
1177,Derek,Wilson,Female,10,7th,94,11,56,76.48,New Cindy,New Jersey,
1178,Anna,Anderson,Female,16,11th,17,46,93,67.98,North Shawn,New York,
1179,Kevin,Williams,Other,17,8th,33,42,52,73.51,Ericport,Vermont,
1180,Sabrina,Hines,Other,14,9th,22,99,46,95.6,New Dawnton,New York,
1181,Jonathan,Phillips,Female,18,10th,87,34,10,86.39,South Thomasmouth,South Carolina,
1182,Madeline,Johnson,Female,12,12th,75,18,45,97.48,Troystad,Alabama,
1183,Michael,Sanchez,Male,12,10th,41,28,71,77.27,North Jon,Kansas,
1184,Tina,Schmidt,Other,17,5th,36,35,64,97.73,Shelbybury,Pennsylvania,
1185,Donald,Mcbride,Male,12,1st,25,1,9,60.95,Bakershire,New Mexico,
1186,Debbie,Peck,Female,7,6th,10,12,46,68.26,New Jasonside,North Carolina,
1187,Melissa,Huerta,Other,16,4th,53,48,83,82.7,Jeffreyville,South Dakota,
1188,Jamie,Jimenez,Female,14,10th,47,28,61,66.89,Ryanside,Massachusetts,
1189,Yesenia,Gillespie,Other,14,12th,23,48,77,99.35,East Anna,Rhode Island,
1190,Manuel,Rowe,Female,15,2nd,50,13,29,87.23,South Josephfort,Oregon,
1191,Jennifer,Ortiz,Male,8,1st,48,100,57,90.77,Hernandezberg,Arizona,
1192,Ricky,Woods,Male,10,4th,73,15,100,85.65,South Brittany,Nevada,
1193,Sherry,Romero,Male,7,11th,28,22,53,83,Lake Thomasborough,South Carolina,
1194,Mary,Bradford,Other,10,8th,2,67,29,92.03,East Fredericktown,Nevada,
1195,Michelle,Mays,Other,7,2nd,2,93,72,66.03,Port Paul,Delaware,
1196,Christine,Martinez,Other,14,8th,71,39,16,72.66,Lisafurt,North Dakota,
1197,Amanda,Smith,Male,9,11th,82,75,68,69.83,Port Monicaburgh,New Mexico,
1198,Zachary,Johnson,Other,18,1st,78,62,31,89.54,Perezshire,North Carolina,
1199,Steven,Camacho,Female,8,6th,80,12,99,90.5,New Natalie,Mississippi,
1200,Ryan,Mcdaniel,Other,14,9th,29,67,52,79.47,Port Johnview,Maine,
1201,Sandra,Gibson,Male,11,12th,11,44,86,84.41,Jessicashire,Kansas,
1202,Joseph,Faulkner,Male,12,7th,59,89,74,90.54,Markberg,Missouri,
1203,John,Lane,Female,15,6th,25,73,85,81.22,Chaseburgh,Utah,
1204,William,Burton,Other,16,12th,33,36,17,85.12,Watsonfurt,Alabama,
1205,Billy,Porter,Other,18,1st,89,70,77,61.41,Jenniferton,Montana,
1206,Linda,Khan,Female,16,10th,21,34,33,63.88,Port Sharon,Vermont,
1207,Joseph,Hull,Female,16,5th,6,77,36,62.61,Port David,Oklahoma,
1208,James,Bartlett,Male,16,9th,51,12,43,60.86,Acostaberg,Arkansas,
1209,Melissa,Johns,Other,7,1st,79,6,40,96.81,Allisonstad,Massachusetts,
1210,Jessica,Mccormick,Female,10,12th,54,21,15,94.78,Port Natalie,California,
1211,Vickie,Yang,Other,17,2nd,76,40,10,73.26,Port Teresa,Vermont,
1212,Robert,Hobbs,Female,12,5th,33,96,52,63.6,North Amandaton,Nevada,
1213,Monica,Baker,Male,17,2nd,19,49,53,97.26,Bakerport,Connecticut,
1214,Karen,Rogers,Female,9,4th,11,23,64,74.27,North Jasonland,Massachusetts,
1215,Christine,Hahn,Female,6,9th,47,44,18,89.74,Ericfort,Idaho,
1216,Rebecca,Knox,Female,9,2nd,21,94,73,98.32,Tinatown,Michigan,
1217,William,Kim,Female,7,2nd,72,86,63,72.3,Josephtown,Georgia,
1218,Daniel,Gonzalez,Female,12,12th,15,100,80,62.64,Bensonland,Alaska,
1219,Patricia,Carroll,Other,7,4th,1,68,98,84.93,Ambermouth,Tennessee,
1220,Laurie,Vargas,Male,13,9th,91,70,25,72.62,Lake Latoyaview,Washington,
1221,Karen,Allen,Male,15,7th,67,76,23,96.18,Lake Theresa,Alabama,
1222,Justin,Jefferson,Female,15,4th,55,51,58,77.86,Alexanderfurt,Missouri,
1223,Tiffany,Murray,Female,6,4th,98,61,1,73.54,Lake Matthew,Oklahoma,
1224,Jennifer,Ramos,Other,10,9th,58,75,21,67.01,West Shannon,Michigan,
1225,Anthony,Weaver,Female,16,11th,86,16,15,72.13,North Alexanderland,New York,
1226,Hannah,Olson,Female,17,4th,63,33,53,92.09,Combsfort,Minnesota,
1227,Chase,Lin,Other,16,10th,15,1,33,66.39,Mirandaland,Wyoming,
1228,Renee,Torres,Female,17,11th,28,87,97,95.22,South Rebecca,Nebraska,
1229,Kristi,Cain,Other,8,3rd,91,65,70,66.53,Rachelton,North Carolina,
1230,Beth,Thomas,Male,7,9th,26,91,91,64.74,Lawsonland,Florida,
1231,Sharon,Burke,Female,6,12th,24,19,60,96.41,West Patriciahaven,Wisconsin,
1232,Ashley,Scott,Male,17,9th,100,84,95,76.39,North Heatherport,Iowa,
1233,Norman,Gomez,Female,8,7th,34,16,12,82.47,Jamesbury,Florida,
1234,Tracy,Smith,Female,17,12th,36,18,16,85.15,South Charles,Arizona,
1235,William,Montgomery,Female,6,2nd,95,48,4,87.99,East Diane,Florida,
1236,Jennifer,Patterson,Male,8,11th,63,72,55,71.25,West Traceyborough,Michigan,
1237,Megan,Morgan,Female,13,10th,48,94,3,93.92,Port Frank,Colorado,
1238,Rebecca,Washington,Other,11,6th,16,34,88,69.98,Millsmouth,South Carolina,
1239,Carlos,Jones,Male,14,11th,55,6,21,64.53,East Justin,Oklahoma,
1240,Amber,Robinson,Other,14,8th,26,92,9,97.82,North Tara,Michigan,
1241,Brett,Matthews,Other,18,12th,76,81,16,96.37,Timothystad,Iowa,
1242,Kyle,Martinez,Female,17,11th,27,47,65,63.88,Lake Amanda,West Virginia,
1243,Larry,Greer,Female,10,7th,36,90,67,61.58,New Keith,Massachusetts,
1244,Alyssa,Reed,Male,8,2nd,93,99,49,95.21,Leahberg,Alabama,
1245,Gregory,Hill,Male,11,3rd,86,31,54,78.91,Dawnburgh,Montana,
1246,Tony,Park,Other,8,3rd,24,86,45,79.08,East Tanya,Texas,
1247,Matthew,Tucker,Female,17,9th,53,77,16,90.69,Sarahfort,Florida,
1248,Robert,Olson,Other,18,7th,23,53,51,83.45,Alvarezborough,Virginia,
1249,Ann,Velazquez,Female,10,9th,52,90,89,99.51,Brandyland,Utah,
1250,Angela,Schmitt,Other,17,6th,18,58,71,74.5,Port Linda,Nebraska,
1251,Martin,Stephens,Female,7,11th,3,23,30,77.64,Alicemouth,Texas,
1252,Tyler,Wood,Male,18,3rd,37,56,91,82.88,Vazquezfurt,Nevada,
1253,Sierra,Zhang,Male,6,9th,33,45,37,77.89,Bradleyton,Georgia,
1254,Susan,Gray,Female,11,10th,30,59,15,60.79,Brockburgh,Michigan,
1255,Martin,Duffy,Other,18,8th,79,64,43,79.67,North Valeriemouth,Vermont,
1256,Frederick,Sherman,Male,12,6th,57,36,43,86.87,Vincentside,Delaware,
1257,Travis,Campbell,Female,10,6th,31,35,75,73.75,East Heatherhaven,Indiana,
1258,Susan,Harrell,Female,14,9th,47,54,77,73.59,South Jeremyborough,Pennsylvania,
1259,Jamie,Gordon,Other,7,6th,74,66,78,63.4,Kelseyshire,Indiana,
1260,Joseph,Gilbert,Female,10,6th,87,91,13,74.8,Johnmouth,Colorado,
1261,Donald,Howe,Male,17,7th,82,29,92,67.09,Jennifershire,Georgia,
1262,Zachary,Davis,Male,15,11th,58,39,5,84.96,Keithfort,Nebraska,
1263,Brenda,Smith,Other,16,7th,10,81,9,87.09,Port Laurie,North Carolina,
1264,Jeffrey,Ramos,Other,7,12th,1,11,94,96.67,Hoganborough,Kentucky,
1265,Angela,Ramirez,Male,13,6th,60,39,45,64.44,Gonzalesfurt,Maine,
1266,Kyle,Dennis,Other,13,10th,17,52,57,97.4,Port Brendamouth,Arizona,
1267,Suzanne,Perez,Male,14,4th,41,98,52,98.42,Jonathanberg,Louisiana,
1268,Daniel,Miller,Female,11,10th,88,40,80,67.89,Brownview,Illinois,
1269,Jennifer,Cook,Other,6,9th,50,11,57,85.37,New Claire,Wyoming,
1270,Nicole,Weber,Male,13,4th,87,81,94,71.69,Pruittburgh,Illinois,
1271,Luke,Alexander,Other,15,7th,27,10,55,91.71,Jamesmouth,Vermont,
1272,Justin,Wong,Female,8,9th,91,9,37,91.46,Baileyton,Alabama,
1273,Michaela,Guerrero,Male,11,12th,49,93,96,74.19,Halltown,North Carolina,
1274,Brian,Lee,Male,8,5th,90,30,61,99.34,New Tracy,Florida,
1275,Tiffany,Ramos,Male,10,6th,54,11,89,79.79,Lisaville,Mississippi,
1276,Kyle,Turner,Female,18,8th,94,21,17,84.87,Shelbyborough,Rhode Island,
1277,Amy,Orozco,Male,7,8th,76,73,93,83.61,North Audrey,Rhode Island,
1278,Anthony,Harris,Other,15,7th,32,7,23,99.67,Lisashire,Iowa,
1279,Nicholas,Petersen,Male,16,1st,9,10,92,74.61,Lake Tylerview,Tennessee,
1280,Matthew,Frazier,Female,17,12th,12,95,98,70.11,Watsonmouth,Idaho,
1281,Beth,Oliver,Other,7,1st,71,36,75,80.54,East Crystaltown,Maryland,
1282,Michael,May,Female,9,5th,7,70,65,99.28,Lake Davidport,Nevada,
1283,Paul,Summers,Other,17,10th,6,63,10,96.17,South Charles,Mississippi,
1284,Catherine,Bowman,Other,14,1st,42,1,19,60.94,Hubertown,Arkansas,
1285,Michael,Mason,Female,6,9th,30,54,0,72.74,Nolanborough,Maine,
1286,William,Williams,Female,6,3rd,60,86,75,66.68,Christophertown,Ohio,
1287,Nancy,Jones,Female,6,5th,45,65,75,85.98,East Christopherbury,North Dakota,
1288,Susan,Brooks,Female,9,1st,77,93,47,88.02,Tranton,Oregon,
1289,Sarah,Chase,Male,6,5th,85,17,86,70.52,Mathewsstad,North Dakota,
1290,Jaime,Stevenson,Female,13,4th,76,61,83,99.85,West Joseph,Mississippi,
1291,David,Ball,Other,11,4th,90,63,58,73.5,Jaredview,Rhode Island,
1292,Elijah,Young,Male,12,6th,95,65,48,70.91,Michaelburgh,Connecticut,
1293,Daniel,Buck,Female,8,1st,5,87,41,99.8,East Antoniomouth,Delaware,
1294,Robert,Webb,Male,8,12th,0,86,56,86.27,Sarahstad,South Carolina,
1295,Kendra,Williams,Other,6,5th,32,68,22,86.38,Meghanmouth,Nebraska,
1296,Caroline,Nguyen,Other,14,9th,64,89,65,73.32,Davidfurt,Washington,
1297,William,Robinson,Other,18,9th,79,15,92,61.25,North Desiree,Montana,
1298,Patricia,Sullivan,Male,17,9th,48,51,75,94.88,Olsonview,Oregon,
1299,Margaret,Clark,Male,17,10th,38,1,35,97.06,New Maxwellton,Rhode Island,
1300,Troy,Russell,Female,16,10th,50,78,98,60.43,Mackshire,Vermont,
1301,Zachary,Walters,Female,12,3rd,85,24,12,82.95,Macdonaldchester,Texas,
1302,Chad,Taylor,Female,9,2nd,47,95,29,72.11,Moraborough,Missouri,
1303,Bridget,Craig,Other,11,1st,16,0,38,67.99,Jameshaven,Maryland,
1304,Cameron,Miller,Female,9,8th,71,91,63,78.8,Heatherberg,South Carolina,
1305,Kimberly,Thompson,Male,12,6th,5,54,43,75.54,East Michaelmouth,Oregon,
1306,Linda,Jones,Female,17,3rd,74,89,6,87.81,Gonzalezland,Nevada,
1307,Matthew,Thomas,Other,11,3rd,22,68,72,70.81,Susanside,Rhode Island,
1308,Joseph,Herring,Female,10,5th,33,95,66,75.01,Coreyport,Rhode Island,
1309,Michelle,Young,Other,7,6th,21,44,67,74.67,Rhondafurt,Missouri,
1310,Gary,Jones,Other,15,10th,64,31,74,80.5,Ramosburgh,New Mexico,
1311,Jennifer,Harris,Other,11,4th,63,94,65,99.75,Barnetttown,New Jersey,
1312,Michael,Conner,Female,7,4th,43,84,54,76.98,New Mary,Louisiana,
1313,Robert,Allen,Male,14,5th,59,67,36,88.29,East Tylerchester,Nebraska,
1314,Erica,Morton,Female,16,5th,16,87,41,65.29,Murphyburgh,Rhode Island,
1315,Danielle,Gutierrez,Other,6,2nd,11,77,49,73.85,Johnsonmouth,Wisconsin,
1316,Arthur,Carroll,Female,8,10th,40,5,40,70.46,West Kathryn,North Dakota,
1317,Maria,Hays,Female,9,7th,90,77,96,67.72,Joshuaburgh,Kansas,
1318,Robert,Ortiz,Female,18,10th,67,57,22,71.27,West Nicholasbury,Minnesota,
1319,Kayla,Molina,Other,14,4th,55,21,18,63.33,East Brittany,Hawaii,
1320,Kelly,Jones,Other,6,12th,18,86,5,77.99,North Paulfort,Connecticut,
1321,Jason,Conner,Female,12,2nd,33,97,94,86.87,Lake Julie,Hawaii,
1322,Lauren,Myers,Female,7,12th,14,67,93,92.22,Kingshire,Michigan,
1323,Paul,Elliott,Female,13,6th,40,28,26,96.53,East Susan,Nebraska,
1324,Travis,Chapman,Male,10,8th,5,22,55,94.46,Rebeccabury,Arkansas,
1325,John,Campbell,Other,18,3rd,16,9,66,95.83,Lake Thomasmouth,Virginia,
1326,Suzanne,Washington,Male,10,8th,63,46,35,60.92,Port Benjaminland,Arkansas,
1327,Veronica,Cook,Other,11,12th,35,17,73,65.14,West Lisa,Texas,
1328,Curtis,Kelley,Female,7,12th,95,65,78,90.48,Ramirezfort,Missouri,
1329,Jennifer,Chambers,Male,14,10th,46,45,40,69.72,Justinshire,Maine,
1330,Julie,White,Female,13,2nd,55,6,12,67.08,Shannonbury,Colorado,
1331,Robert,White,Male,6,10th,36,54,44,62.6,Barnetttown,Alabama,
1332,Edward,Johnson,Female,11,11th,33,63,36,82.88,Stevenberg,Wyoming,
1333,Amanda,Barnes,Other,9,5th,78,48,21,69.48,Dorothymouth,Montana,
1334,Christopher,Turner,Female,10,1st,97,21,15,63.5,East Linda,Wyoming,
1335,Rachel,Young,Other,15,12th,33,47,36,63.02,Port Sara,Tennessee,
1336,Jennifer,Montgomery,Female,18,10th,66,14,35,88.92,Port Grant,New Hampshire,
1337,Amber,Stephenson,Female,10,7th,40,43,62,89.46,New Michael,Illinois,
1338,Stephanie,Rivera,Other,17,2nd,55,86,56,73.65,Barnesland,Alaska,
1339,Nathaniel,Salazar,Other,15,1st,21,31,28,96.36,Curtisside,Utah,
1340,Sarah,Lee,Male,9,6th,40,69,21,62.82,East Williamstad,Kentucky,
1341,April,Lyons,Female,13,6th,94,98,36,83.31,Lopezburgh,California,
1342,Stacey,Brown,Male,11,7th,62,15,33,98.63,Heatherside,Maryland,
1343,Mark,Ray,Male,15,7th,97,37,77,98.76,South Cindyshire,Nebraska,
1344,William,Garrett,Other,13,2nd,19,38,96,85.24,Port Anthonybury,California,
1345,Juan,Burch,Other,18,4th,71,61,13,73.24,West Charles,Ohio,
1346,Stacey,Schmitt,Female,18,12th,84,37,29,86.6,Lake Derekport,New Hampshire,
1347,Amy,Jones,Male,9,11th,81,33,85,84.5,North Lisahaven,North Dakota,
1348,Carol,Griffith,Female,17,10th,56,27,35,62.25,West Zachary,Virginia,
1349,Jennifer,Hamilton,Male,14,1st,6,0,18,65.55,Alvarezbury,West Virginia,
1350,George,Cox,Other,18,11th,24,94,12,96.72,New Michaelhaven,Kentucky,
1351,Laura,Gutierrez,Female,18,11th,19,80,26,97.06,West Heatherberg,Iowa,
1352,John,Porter,Male,9,7th,6,72,70,67.42,Lutzport,North Carolina,
1353,Timothy,Snyder,Other,8,1st,29,50,65,88.73,New Nicole,Georgia,
1354,Helen,Murphy,Male,6,5th,23,27,96,63.66,Hughestown,Pennsylvania,
1355,Emily,Shelton,Female,12,9th,4,39,21,77.32,New Jasonshire,North Carolina,
1356,Anne,Vega,Other,6,1st,60,82,3,87.42,New Alexandra,Hawaii,
1357,Brandon,Campbell,Male,9,6th,33,65,76,68.41,Rachelstad,Wyoming,
1358,Sylvia,Mcpherson,Male,14,9th,20,4,5,88.68,East Diane,Colorado,
1359,Michael,Moore,Female,11,10th,90,59,69,75.48,Sharonhaven,Nebraska,
1360,Henry,Juarez,Female,16,3rd,59,79,68,85.02,Johnland,New Jersey,
1361,Stephanie,Jensen,Female,17,6th,55,62,24,67.71,Port Aliciaside,Arkansas,
1362,Richard,Green,Other,6,9th,14,7,0,92.7,Mcgeeton,New Hampshire,
1363,Natasha,Wagner,Other,11,12th,63,45,62,88.33,Brandontown,Kentucky,
1364,Nicholas,Howard,Female,6,4th,5,0,3,79.81,North Danielberg,New York,
1365,Brandon,Sullivan,Other,18,3rd,56,78,47,88.25,Griffinside,Florida,
1366,Rebecca,Thomas,Male,16,1st,45,58,26,78.77,New Gina,Georgia,
1367,Jamie,Robbins,Female,12,11th,90,42,36,89.26,West Sarahland,Maryland,
1368,Daniel,Moore,Other,17,12th,71,38,73,83.67,West Johnhaven,Pennsylvania,
1369,Matthew,Moore,Other,17,7th,62,45,54,94.44,Graystad,Virginia,
1370,Oscar,Gonzalez,Female,10,8th,58,13,93,77.7,Port Veronicastad,Virginia,
1371,Elizabeth,Riley,Female,7,10th,63,0,56,80.3,Port Garyshire,Utah,
1372,Michelle,Chavez,Other,9,10th,14,44,66,63.18,South Timothy,New Jersey,
1373,Jerome,Pena,Other,14,9th,92,92,16,98.97,Jacobsborough,Iowa,
1374,Amanda,Oliver,Female,9,2nd,18,23,58,70.53,North Richardland,North Carolina,
1375,Steven,Hall,Other,12,4th,15,51,37,95.13,New Tabithaton,Connecticut,
1376,Clifford,Beck,Male,13,7th,44,45,14,83.02,Port Ravenland,Alaska,
1377,Jeffrey,Robinson,Other,6,5th,11,1,91,67.57,New Andrew,Texas,
1378,Darrell,Lee,Male,8,7th,26,12,90,64.96,East Claire,Maine,
1379,Seth,Rogers,Male,17,3rd,36,55,15,90.47,Port Amber,Virginia,
1380,Lisa,Scott,Other,10,3rd,23,62,56,67.53,New Cheryl,Wyoming,
1381,Kevin,Graves,Other,7,6th,21,25,55,93.94,South Jason,Michigan,
1382,Gregory,Fitzgerald,Female,6,2nd,95,10,63,90.25,New Roberta,South Dakota,
1383,Joseph,Mcintosh,Male,9,8th,65,67,33,69.11,New Tanyaland,Mississippi,
1384,Shannon,Thompson,Other,14,10th,34,65,11,75.79,South Angela,Wyoming,
1385,Tracy,Roberson,Male,12,12th,72,19,17,93.44,Hermanside,Texas,
1386,Christina,Anderson,Female,17,1st,84,52,35,71.87,Cunninghamview,Ohio,
1387,Dana,Shelton,Male,11,9th,74,15,93,76.49,West Theresamouth,Idaho,
1388,Julie,Cobb,Other,13,7th,27,62,85,85.62,Jordanberg,Delaware,
1389,Angela,Robbins,Other,17,5th,74,0,14,68.73,New Donna,Iowa,
1390,Susan,Wilkinson,Male,7,2nd,0,19,45,70.04,Amandaborough,Maine,
1391,Susan,Velasquez,Female,15,7th,67,98,10,73.79,Port Elizabeth,Idaho,
1392,Rachel,Green,Male,7,9th,98,84,95,69.63,Davilaton,Delaware,
1393,Valerie,Cummings,Other,14,7th,73,32,28,60.28,Alvaradoburgh,Nebraska,
1394,Patrick,Herman,Female,8,12th,23,28,93,95.62,Kaylatown,South Carolina,
1395,Elizabeth,Shannon,Male,16,3rd,53,60,9,87.34,Barbaraport,New York,
1396,Sheila,Phillips,Male,12,3rd,9,50,41,71.26,New Julie,Massachusetts,
1397,Jacob,Moore,Female,7,8th,31,47,20,66.45,Owensville,North Dakota,
1398,Joseph,Potts,Male,15,9th,98,38,64,62.46,Lopezfurt,Texas,
1399,Zachary,Green,Female,15,4th,63,46,42,79.76,Smithhaven,Colorado,
1400,Aaron,Brown,Female,6,8th,86,54,35,96.11,New John,California,
1401,Amy,Williams,Female,12,7th,12,23,58,62.42,Hensonshire,West Virginia,
1402,Ryan,Adams,Female,16,11th,42,68,80,90.23,Natashaville,Pennsylvania,
1403,William,Mcconnell,Male,8,10th,3,34,94,77.2,West Sandra,North Dakota,
1404,Shawn,Martinez,Male,9,4th,36,13,65,86.96,Vasquezbury,Idaho,
1405,Sydney,Lane,Other,10,9th,87,56,86,95.95,Franklinburgh,Minnesota,
1406,Donna,Evans,Female,10,10th,87,84,99,77.84,Smithville,Utah,
1407,Stephen,Wilson,Other,11,12th,15,56,9,99.09,North Amy,Iowa,
1408,Vanessa,White,Other,18,9th,50,20,90,86.98,New Annaville,Virginia,
1409,Kristin,Griffin,Male,12,4th,47,17,88,72.74,East Dawnchester,Nebraska,
1410,Barbara,Petersen,Male,17,4th,75,45,40,90.86,Lake Mike,North Carolina,
1411,Kayla,Morgan,Male,17,2nd,13,95,4,96.58,North Sarah,Rhode Island,
1412,Nicole,Gutierrez,Male,11,5th,41,55,55,87.92,Charlesside,Virginia,
1413,Tyler,Gomez,Other,11,7th,19,0,12,84.22,Christopherfort,California,
1414,Natalie,Vance,Female,13,6th,3,45,90,98.37,South Edward,Nebraska,
1415,Dylan,Greene,Other,10,11th,10,90,66,82.77,South Stephenmouth,Kansas,
1416,Sandra,White,Other,9,10th,58,25,40,89.09,West Jillshire,Kentucky,
1417,Shannon,Patel,Male,7,2nd,90,14,24,72.76,North Williamburgh,Idaho,
1418,Deborah,Mcneil,Female,9,2nd,84,24,71,74.32,New Williamborough,Alabama,
1419,Maria,Williams,Other,8,11th,61,36,84,92.44,New Deborahfort,Michigan,
1420,Cindy,Fowler,Male,18,7th,58,5,80,74.82,Brennanberg,New Hampshire,
1421,Barbara,Munoz,Male,18,7th,80,17,4,72.01,Fordland,California,
1422,Tracy,Santana,Female,15,6th,34,50,81,79.56,East Chelsea,Iowa,
1423,Cindy,Wells,Other,7,6th,76,53,80,81.84,Ellishaven,Delaware,
1424,Melanie,Rios,Female,8,4th,84,95,1,89.8,Masonhaven,Hawaii,
1425,Brianna,Krueger,Female,7,6th,0,42,31,69.12,Melissabury,Ohio,
1426,Arthur,Rodriguez,Female,8,6th,42,4,17,66.82,Torresport,Missouri,
1427,David,Stanley,Other,13,10th,5,20,75,87.63,Reyesberg,Illinois,
1428,Craig,Blair,Male,13,11th,83,85,48,76.39,Amandachester,Arizona,
1429,Tanya,Daniel,Female,11,1st,79,25,28,95.2,Lake Curtis,Florida,
1430,Craig,Rose,Female,12,5th,57,61,86,72.97,North Karenhaven,Pennsylvania,
1431,Paula,Ho,Other,7,3rd,41,85,25,91.85,North Katie,Utah,
1432,Donald,Lee,Other,14,6th,93,34,33,97.81,West Brendan,Texas,
1433,Jose,Miller,Male,11,10th,93,15,60,76.13,Fryestad,Idaho,
1434,Elaine,Ortiz,Male,18,8th,72,53,19,94.75,Darleneburgh,Idaho,
1435,Robert,Nelson,Female,9,10th,16,62,62,78.58,Amandabury,Missouri,
1436,Thomas,Reyes,Female,13,3rd,27,70,23,66.11,Lake Michelle,Arizona,
1437,Amber,Hawkins,Other,10,8th,6,63,93,89.51,Lake Victoriatown,Massachusetts,
1438,Arthur,Lester,Female,13,1st,82,87,63,75.42,Nancyfurt,Indiana,
1439,William,Arroyo,Other,10,4th,36,91,36,97.99,Biancashire,North Carolina,
1440,Jacob,Snyder,Female,7,4th,41,16,16,94.93,Rodriguezbury,Florida,
1441,Edward,Mcbride,Other,7,11th,7,41,25,91.53,North Tony,Montana,
1442,Mary,Mendoza,Female,8,6th,95,96,81,75.26,Glennstad,Oklahoma,
1443,Jennifer,Burke,Female,18,3rd,9,97,11,94.81,South Williamborough,Massachusetts,
1444,Eddie,Koch,Female,16,12th,70,99,66,65.98,West Melanie,South Carolina,
1445,Kara,Thomas,Male,10,2nd,77,51,92,74.63,East Markshire,Connecticut,
1446,Kelly,Blair,Female,17,2nd,48,64,95,77.38,East Jacob,Colorado,
1447,Michele,Francis,Female,17,12th,11,92,27,92.7,North Janetview,New York,
1448,Susan,Christensen,Male,15,1st,51,94,0,96.21,New Petertown,Indiana,
1449,Jeffery,Taylor,Male,6,4th,32,49,55,66.04,Atkinsview,Colorado,
1450,Robert,Huber,Female,9,10th,22,16,8,97.84,West Thomas,Kentucky,
1451,Heather,Greene,Other,11,3rd,30,14,62,68.68,East Jonathanburgh,Idaho,
1452,Douglas,Farmer,Female,8,5th,98,13,71,60.66,Bensonmouth,Hawaii,
1453,Jose,Cunningham,Other,7,1st,51,2,78,78.89,South Carl,Louisiana,
1454,Jamie,Young,Female,17,6th,11,16,26,70.84,South Kathrynfort,Georgia,
1455,Pamela,Mann,Other,9,12th,2,19,90,67.91,New Jenniferchester,Nevada,
1456,Derrick,Grant,Female,11,2nd,26,44,22,79.89,Christieborough,Texas,
1457,Douglas,Velasquez,Male,12,5th,20,64,4,66.33,North Paul,Missouri,
1458,Roger,Dominguez,Other,14,8th,49,1,53,93.19,Geraldville,Georgia,
1459,John,Kirby,Female,6,8th,99,98,88,94.15,West Derekchester,Wyoming,
1460,Joshua,Ramirez,Female,16,1st,51,87,33,71.11,Port Joshuamouth,Massachusetts,
1461,Brianna,Jimenez,Male,10,6th,36,30,78,67.6,Schmidtton,Maine,
1462,Paul,Simpson,Other,10,4th,82,6,48,84.27,South Adrian,New Mexico,
1463,Marie,Long,Other,8,12th,96,86,80,79.97,Burgessfurt,Delaware,
1464,Jason,Spencer,Other,6,9th,83,43,74,77.4,Lake Briantown,Indiana,
1465,James,Sims,Male,12,4th,19,54,30,94.06,North Ryan,Florida,
1466,Colleen,Fields,Other,13,4th,15,76,81,79.49,Joseside,New York,
1467,Blake,Boyle,Other,14,9th,38,94,44,86.63,Melissaland,Missouri,
1468,Amber,Mcfarland,Female,17,9th,62,1,61,74.13,South John,Ohio,
1469,Gerald,Acosta,Female,14,5th,55,55,67,64.24,South Christinahaven,Montana,
1470,Suzanne,Hawkins,Male,9,9th,94,61,84,98.12,West Jonathanstad,Ohio,
1471,Sean,Short,Other,7,8th,39,37,23,88.24,Jessicafort,South Carolina,
1472,Anthony,Flores,Female,13,10th,87,36,38,84.31,East Jeanne,Illinois,
1473,Jamie,Sims,Male,7,12th,77,62,29,65.66,New David,Arizona,
1474,Michael,Johnson,Other,18,3rd,16,10,37,80.75,Nelsonton,Colorado,
1475,Sarah,Silva,Male,18,12th,45,97,85,79.77,Jacobbury,California,
1476,Jeffrey,Roberts,Other,8,12th,85,54,62,68.66,Kylefurt,Oklahoma,
1477,Richard,Gomez,Female,7,11th,12,31,62,79.62,Johnstad,Idaho,
1478,Tracy,Cole,Other,6,1st,47,79,80,98.27,New Michaelhaven,New York,
